3; 479; 1437; 0,070200
2; 719; 1438; 0,060900
11; 131; 1441; 1,213700
2; 727; 1454; 0,071800
31; 47; 1457; 10,509200
3; 487; 1461; 0,072400
5; 293; 1465; 0,090600
2; 733; 1466; 0,063200
13; 113; 1469; 2,750900
3; 491; 1473; 0,071300
7; 211; 1477; 0,075900
2; 739; 1478; 0,061300
2; 743; 1486; 0,067600
3; 499; 1497; 0,071800
19; 79; 1501; 5,338800
2; 751; 1502; 0,063000
11; 137; 1507; 1,233900
3; 503; 1509; 0,077000
17; 89; 1513; 4,105600
2; 757; 1514; 0,074500
37; 41; 1517; 11,493700
2; 761; 1522; 0,079700
3; 509; 1527; 0,084400
11; 139; 1529; 1,238800
3; 511; 1533; 0,071300
5; 307; 1535; 0,076400
29; 53; 1537; 8,216300
2; 769; 1538; 0,117300
23; 67; 1541; 6,841800
2; 773; 1546; 0,065000
17; 91; 1547; 4,200600
5; 311; 1555; 0,081700
7; 223; 1561; 0,078700
3; 521; 1563; 0,076400
5; 313; 1565; 0,091700
3; 523; 1569; 0,072600
2; 787; 1574; 0,065600
19; 83; 1577; 5,367600
5; 317; 1585; 0,086700
7; 227; 1589; 0,075600
37; 43; 1591; 11,433000
2; 797; 1594; 0,065100
7; 229; 1603; 0,078500
2; 809; 1618; 0,064100
2; 811; 1622; 0,071500
3; 541; 1623; 0,078100
7; 233; 1631; 0,096800
23; 71; 1633; 6,840500
11; 149; 1639; 1,244300
3; 547; 1641; 0,081000
2; 821; 1642; 0,067000
31; 53; 1643; 9,752800
2; 823; 1646; 0,067000
17; 97; 1649; 4,124000
13; 127; 1651; 2,514800
2; 827; 1654; 0,069300
5; 331; 1655; 0,077200
2; 829; 1658; 0,081600
11; 151; 1661; 1,206600
3; 557; 1671; 0,085000
7; 239; 1673; 0,081000
2; 839; 1678; 0,065900
23; 73; 1679; 7,090200
41; 41; 1681; 12,904000
5; 337; 1685; 0,067800
7; 241; 1687; 0,077900
3; 563; 1689; 0,077800
19; 89; 1691; 5,439700
13; 131; 1703; 2,566200
5; 341; 1705; 0,073800
2; 853; 1706; 0,061500
3; 569; 1707; 0,072400
29; 59; 1711; 9,342100
3; 571; 1713; 0,083900
2; 857; 1714; 0,094800
17; 101; 1717; 4,199600
2; 859; 1718; 0,062100
2; 863; 1726; 0,068500
11; 157; 1727; 1,218100
19; 91; 1729; 5,462300
3; 577; 1731; 0,120700
5; 347; 1735; 0,077000
37; 47; 1739; 11,182600
5; 349; 1745; 0,086300
17; 103; 1751; 3,975900
2; 877; 1754; 0,064900
7; 251; 1757; 0,082400
3; 587; 1761; 0,071300
2; 881; 1762; 0,083800
41; 43; 1763; 13,877400
5; 353; 1765; 0,097800
2; 883; 1766; 0,062100
29; 61; 1769; 8,432600
197; 9; 1773; 70,734500
2; 887; 1774; 0,071500
3; 593; 1779; 0,072300
13; 137; 1781; 2,528200
199; 9; 1791; 71,225400
11; 163; 1793; 1,207900
5; 359; 1795; 0,078000
3; 599; 1797; 0,078300
7; 257; 1799; 0,096800
3; 601; 1803; 0,080100
13; 139; 1807; 2,551000
2; 907; 1814; 0,068700
23; 79; 1817; 6,674800
17; 107; 1819; 5,595500
3; 607; 1821; 0,137600
2; 911; 1822; 0,114000
31; 59; 1829; 9,823800
5; 367; 1835; 0,078300
11; 167; 1837; 1,212100
2; 919; 1838; 0,065900
3; 613; 1839; 0,098900
7; 263; 1841; 0,079600
19; 97; 1843; 5,508100
43; 43; 1849; 15,083100
3; 617; 1851; 0,092600
17; 109; 1853; 4,292700
3; 619; 1857; 0,076600
2; 929; 1858; 0,103800
5; 373; 1865; 0,086800
2; 937; 1874; 0,091500
2; 941; 1882; 0,080300
7; 269; 1883; 0,071500
31; 61; 1891; 9,510000
3; 631; 1893; 0,074000
2; 947; 1894; 0,063200
5; 379; 1895; 0,067700
7; 271; 1897; 0,076900
11; 173; 1903; 1,238100
2; 953; 1906; 0,079500
23; 83; 1909; 6,756300
5; 383; 1915; 0,074600
71; 27; 1917; 24,145300
19; 101; 1919; 5,418200
17; 113; 1921; 4,093700
3; 641; 1923; 0,119200
41; 47; 1927; 13,088800
3; 643; 1929; 0,070100
2; 967; 1934; 0,066600
13; 149; 1937; 2,513700
7; 277; 1939; 0,084600
3; 647; 1941; 0,074000
2; 971; 1942; 0,061900
29; 67; 1943; 8,865200
5; 389; 1945; 0,070800
2; 977; 1954; 0,063100
19; 103; 1957; 5,491500
3; 653; 1959; 0,068500
37; 53; 1961; 11,178100
13; 151; 1963; 2,530100
2; 983; 1966; 0,068400
7; 281; 1967; 0,081400
11; 179; 1969; 1,216100
3; 659; 1977; 0,076000
7; 283; 1981; 0,077200
2; 991; 1982; 0,064500
3; 661; 1983; 0,067200
5; 397; 1985; 0,073300
11; 181; 1991; 1,251600
2; 997; 1994; 0,080400
5; 401; 2005; 0,089100
2; 1009; 2018; 0,077900
3; 673; 2019; 0,076800
43; 47; 2021; 14,639100
2; 1013; 2026; 0,080000
3; 677; 2031; 0,075400
19; 107; 2033; 5,635900
2; 1019; 2038; 0,069700
13; 157; 2041; 2,541200
2; 1021; 2042; 0,058200
5; 409; 2045; 0,095200
23; 89; 2047; 6,774300
3; 683; 2049; 0,073500
7; 293; 2051; 0,073900
29; 71; 2059; 8,986200
2; 1031; 2062; 0,076800
2; 1033; 2066; 0,067400
19; 109; 2071; 6,352800
3; 691; 2073; 0,072100
83; 25; 2075; 28,532500
31; 67; 2077; 9,797000
2; 1039; 2078; 0,063800
5; 419; 2095; 0,075500
2; 1049; 2098; 0,075800
11; 191; 2101; 1,235100
2; 1051; 2102; 0,063200
3; 701; 2103; 0,064600
5; 421; 2105; 0,072200
29; 73; 2117; 8,389400
13; 163; 2119; 2,512400
2; 1061; 2122; 0,081000
11; 193; 2123; 1,245500
2; 1063; 2126; 0,067900
